AN_BASE,CD_AREA_AVALIACAO,NM_AREA_AVALIACAO,IN_REDE,SG_UF_PROGRAMA,CD_PROGRAMA_IES,NM_PROGRAMA_IES,DS_SITUACAO_PROGRAMA
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,MG,32011016005P4,CIÊNCIAS AMBIENTAIS,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,MG,32011016003P1,CIÊNCIAS FARMACÊUTICAS,EM FUNCIONAMENTO
2024,50,NUTRIÇÃO,NÃO,MG,32011016046P2,NUTRIÇÃO E LONGEVIDADE,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,MG,32011016011P4,CIÊNCIA E ENGENHARIA AMBIENTAL,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,MG,32011016009P0,CIÊNCIAS ODONTOLÓGICAS,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,MG,32012012005P0,CIÊNCIAS FISIOLÓGICAS,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,MG,32012012171P8,CIÊNCIA E TECNOLOGIA AMBIENTAL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,MG,32012012172P4,EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",SIM,MG,32012012170P1,FISIOTERAPIA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,MG,32012012070P7,PSICOLOGIA,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,MG,32012012007P3,EDUCAÇÃO FÍSICA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32012012006P7,INOVAÇÕES E TECNOLOGIAS,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,MG,32012012001P5,CIÊNCIAS DA SAÚDE,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,MG,32012012004P4,ATENÇÃO À SAÚDE,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,MG,32012012003P8,MEDICINA TROPICAL E INFECTOLOGIA,EM FUNCIONAMENTO
2024,47,MATERIAIS,NÃO,MG,32012012009P6,CIÊNCIA E TECNOLOGIA DE MATERIAIS,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32012012008P0,EDUCAÇÃO,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,MG,32014015009P9,BIOTECNOLOGIA,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,MG,32014015005P3,ZOOTECNIA,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,MG,32014015008P2,HISTORIA,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,MG,32014015007P6,LETRAS-ESTUDOS LITERÁRIOS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32014015002P4,DESENVOLVIMENTO SOCIAL,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,MG,32014015001P8,PRODUÇÃO VEGETAL NO SEMIÁRIDO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32014015004P7,CIÊNCIAS DA SAÚDE,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,MG,32014015101P2,DESENVOLVIMENTO ECONÔMICO E ESTRATÉGIA EMPRESARIAL,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,MG,32014015006P0,BIODIVERSIDADE E USO DOS RECURSOS NATURAIS,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,MG,32014015102P9,BOTÂNICA APLICADA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32014015010P7,MODELAGEM COMPUTACIONAL E SISTEMAS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32014015003P0,CUIDADO PRIMÁRIO EM SAÚDE,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,MG,32014015011P3,GEOGRAFIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,SIM,MG,32014015104P1,CIÊNCIAS POLICIAIS E TECNOLOGIAS INOVADORAS,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32014015103P5,EDUCAÇÃO,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,MG,32016018001P0,CIÊNCIA ANIMAL,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,MG,32016018003P3,"REPRODUÇÃO, SANIDADE E BEM-ESTAR ANIMAL",EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,MG,32016018002P7,SISTEMAS DE PRODUÇÃO NA AGROPECUÁRIA,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,MG,32016018004P0,ENSINO EM SAÚDE,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,MG,32016018005P6,AGRICULTURA SUSTENTÁVEL,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,MG,32017014001P7,DIREITOS FUNDAMENTAIS,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,MG,32018010047P3,MÚSICA,EM FUNCIONAMENTO
2024,47,MATERIAIS,NÃO,MG,32018010001P3,FISICA E QUIMICA DE MATERIAIS,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,MG,32018010046P7,"DESENVOLVIMENTO, PLANEJAMENTO E TERRITÓRIO",EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,MG,32018010044P4,CIÊNCIA DA COMPUTAÇÃO,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,MG,32018010014P8,ENFERMAGEM,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,SIM,MG,32018010007P1,ENGENHARIA ELÉTRICA (UFSJ - CEFET-MG),EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,MG,32018010012P5,CIÊNCIAS AGRÁRIAS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32018010041P5,"INTERDISCIPLINAR EM ARTES, URBANIDADES E SUSTENTABILIDADE",EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,MG,32018010005P9,PSICOLOGIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32018010009P4,BIOENGENHARIA,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,MG,32018010045P0,FILOSOFIA,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,MG,32018010042P1,ARTES CÊNICAS,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,MG,32018010040P9,ECOLOGIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32018010004P2,PROCESSOS SOCIOEDUCATIVOS E PRÁTICAS ESCOLARES,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,MG,32018010006P5,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,MG,32018010015P4,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,MG,32018010002P0,TEORIA LITERARIA E CRITICA DA CULTURA,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,MG,32018010003P6,HISTÓRIA,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,MG,32018010013P1,CIÊNCIAS FARMACÊUTICAS,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,MG,32018010043P8,CIÊNCIAS MORFOFUNCIONAIS,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,MG,32018010011P9,BIOTECNOLOGIA,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,MG,32018010008P8,CIÊNCIAS DA SAÚDE,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,MG,32018010016P0,GEOGRAFIA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,SIM,MG,32018029001P9,ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,MG,32020015004P3,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,MG,32020015006P6,ESTUDOS DE LINGUAGENS,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,MG,32020015008P9,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,MG,32020015010P3,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,MG,32020015007P2,ENGENHARIA DE MATERIAIS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32020015009P5,TECNOLOGIA DE PRODUTOS E PROCESSOS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32020015002P0,MODELAGEM MATEMÁTICA E COMPUTACIONAL,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,MG,32020015011P0,ENGENHARIA DE MINAS,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,MG,32020015012P6,AUTOMAÇÃO E SISTEMAS,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32020015003P7,EDUCAÇÃO TECNOLÓGICA,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,MG,32021011004P0,MEIO AMBIENTE E SAÚDE,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,MG,32021011005P6,"GESTÃO, PLANEJAMENTO E ENSINO",EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32025017001P6,EDUCAÇÃO,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,MG,32025017007P4,PRÁTICAS MUSICAIS,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,MG,32025017004P5,CIÊNCIAS AMBIENTAIS,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,MG,32025017002P2,DESIGN,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,MG,32025017005P1,SEGURANÇA PÚBLICA E CIDADANIA,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,MG,32025017006P8,DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,MG,32025017003P9,ARTES,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,MG,32029012003P4,FILOSOFIA,EM FUNCIONAMENTO
2024,44,CIÊNCIAS DA RELIGIÃO E TEOLOGIA,NÃO,MG,32029012001P1,TEOLOGIA,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,MG,32034016001P1,CIÊNCIAS DA SAÚDE,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32036019005P0,FORMAÇÃO DOCENTE PARA A EDUCAÇÃO BÁSICA,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,MG,32036019003P7,SANIDADE E PRODUÇÃO ANIMAL NOS TRÓPICOS,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,MG,32036019002P0,ODONTOLOGIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32036019001P4,EDUCAÇÃO,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,MG,32036019004P3,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,MG,32040016001P8,DIREITO NAS RELAÇÕES ECONÔMICAS E SOCIAIS,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,MG,32043015001P7,REPRODUÇÃO E NUTRIÇÃO ANIMAL,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,NÃO,MG,32044011001P3,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,MG,32044011002P0,NUTRIÇÃO E PRODUÇÃO ANIMAL,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,MG,32045018001P0,SUSTENTABILIDADE E TECNOLOGIA AMBIENTAL,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,MG,32045018002P6,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,SIM,MG,32048017001P9,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,MG,32048017003P1,PRODUÇÃO VEGETAL,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32048017002P5,EDUCAÇÃO TECNOLÓGICA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,MG,32049013001P5,ADMINISTRAÇÃO PÚBLICA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,MG,32053010005P4,PROCESSOS CONSTRUTIVOS,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,MG,32053010003P1,TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO E GESTÃO DO CONHECIMENTO,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,MG,32053010002P5,"INSTITUIÇÕES SOCIAIS, DIREITO E DEMOCRACIA",EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,MG,32053010001P9,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,MG,32057016001P4,ENGENHARIA ELÉTRICA,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,MG,32058020001P6,MEDICINA - BIOMEDICINA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,MG,32065019001P3,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,MG,32067011001P6,CIÊNCIAS DA SAÚDE,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,MG,32069014001P9,"CIÊNCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS",EM FUNCIONAMENTO
2024,17,MEDICINA III,NÃO,MG,32073011003P5,CIÊNCIAS APLICADAS À SAÚDE,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,MG,32073011001P2,"EDUCAÇÃO, CONHECIMENTO E SOCIEDADE",EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,MG,32076010001P1,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,MG,32079010001P4,DIREITO,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,NÃO,MG,32082010001P8,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,MG,32083017001P4,DIREITO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,MG,32108010001P2,ENSINO DE CIÊNCIAS DA SAÚDE E DO AMBIENTE,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,MG,32115016001P1,GESTÃO E DESENVOLVIMENTO REGIONAL,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,MG,32145012001P7,BIOTECNOLOGIA E GESTÃO DA INOVAÇÃO,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,MG,32148011001P6,BIOTECNOLOGIA,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,SP,33001014042P8,BIOTECNOLOGIA E MONITORAMENTO AMBIENTAL,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,SP,33001014028P5,ENFERMAGEM,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SP,33001014073P0,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,SP,33001014077P6,PRODUÇÃO DE CONTEÚDO MULTIPLATAFORMA (PPGCOM),EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SP,33001014015P0,ENGENHARIA URBANA,EM FUNCIONAMENTO
2024,1,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,SIM,SP,33001014045P7,ESTATÍSTICA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SP,33001014039P7,ENGENHARIA DE PRODUÇÃO,EM FUNCIONAMENTO
2024,35,ANTROPOLOGIA / ARQUEOLOGIA,NÃO,SP,33001014023P3,ANTROPOLOGIA SOCIAL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,SP,33001014070P1,EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,SP,33001014020P4,BIOTECNOLOGIA,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,SP,33001014030P0,IMAGEM E SOM,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,SP,33001014044P0,CIÊNCIA DA COMPUTAÇÃO,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SP,33001014046P3,ADMINISTRAÇÃO E SOCIEDADE,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,SP,33001014010P9,FILOSOFIA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,SP,33001014029P1,ENSINO DE CIÊNCIAS EXATAS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33001014075P3,ESTUDOS DA CONDIÇÃO HUMANA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33001014022P7,AGROECOLOGIA E DESENVOLVIMENTO RURAL,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,SP,33001014040P5,SUSTENTABILIDADE NA GESTÃO AMBIENTAL,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,SP,33001014024P0,QUÍMICA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,SP,33001014003P2,ECOLOGIA E RECURSOS NATURAIS,EM FUNCIONAMENTO
2024,6,CIÊNCIAS BIOLÓGICAS I,NÃO,SP,33001014012P1,GENÉTICA EVOLUTIVA E BIOLOGIA MOLECULAR,EM FUNCIONAMENTO
2024,34,SOCIOLOGIA,NÃO,SP,33001014025P6,SOCIOLOGIA,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,SP,33001014008P4,CIÊNCIA DA COMPUTAÇÃO,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,SIM,SP,33001014037P4,CIÊNCIAS FISIOLÓGICAS,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,SP,33001014071P8,GEOGRAFIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,SP,33001014001P0,EDUCAÇÃO,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,SP,33001014002P6,EDUCAÇÃO ESPECIAL (EDUCAÇÃO DO INDIVÍDUO ESPECIAL),EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SP,33001014013P8,ENGENHARIA DE PRODUÇÃO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33001014069P3,GERONTOLOGIA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,SP,33001014031P6,PSICOLOGIA,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,SP,33001014072P4,ENGENHARIA ELÉTRICA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,SP,33001014048P6,CONSERVAÇÃO DA FAUNA,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,SP,33001014005P5,QUÍMICA,EM FUNCIONAMENTO
2024,1,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,NÃO,SP,33001014007P8,MATEMÁTICA,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,SP,33001014047P0,CIÊNCIAS AMBIENTAIS,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SP,33001014041P1,ESTUDOS DE LITERATURA,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,SP,33001014026P2,CIENCIA POLITICA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,SP,33001014051P7,PRODUÇÃO VEGETAL E BIOPROCESSOS ASSOCIADOS,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,SP,33001014050P0,PLANEJAMENTO E USO DE RECURSOS RENOVÁVEIS,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SP,33001014021P0,LINGUÍSTICA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,SP,33001014006P1,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,SP,33001014076P0,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,3,ASTRONOMIA / FÍSICA,NÃO,SP,33001014011P5,FÍSICA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,SP,33001014074P7,ENGENHARIA DE PRODUÇÃO,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SP,33001014036P8,TERAPIA OCUPACIONAL,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,SP,33001014043P4,EDUCAÇÃO,EM FUNCIONAMENTO
2024,47,MATERIAIS,NÃO,SP,33001014032P2,CIÊNCIA DOS MATERIAIS,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,SP,33001014052P3,CIÊNCIA DA INFORMAÇÃO,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SP,33001014018P0,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33001014027P9,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,SP,33001014004P9,CIÊNCIA E ENGENHARIA DOS MATERIAIS,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,SP,33001014034P5,AGRICULTURA E AMBIENTE,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SP,33001014016P7,FISIOTERAPIA,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,SP,33001014038P0,GESTÃO DA CLÍNICA,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,SP,33001014035P1,ECONOMIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,SP,33001014049P2,EDUCAÇÃO,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,SP,33002010108P5,LETRAS ESTRANGEIRAS E TRADUÇÃO,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,SP,33002010225P1,TECNOLOGIA EM QUÍMICA E BIOQUÍMICA,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,SP,33002010150P1,CLÍNICA VETERINÁRIA,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,SIM,SP,33002010101P0,INTERUNIDADES SISTEMAS INTEGRADOS EM ALIMENTOS,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,SP,33002010237P0,FORMAÇÃO INTERDISCIPLINAR EM SAÚDE,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,SP,33002010050P7,TECNOLOGIA NUCLEAR,EM FUNCIONAMENTO
2024,17,MEDICINA III,NÃO,SP,33002010115P1,CIÊNCIAS DO SISTEMA MUSCULOESQUELÉTICO,EM FUNCIONAMENTO
2024,23,ZOOTECNIA / RECURSOS PESQUEIROS,NÃO,SP,33002010165P9,ZOOTECNIA,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,SP,33002010069P0,NEUROLOGIA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,SP,33002010130P0,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,SP,33002010145P8,CIÊNCIA AMBIENTAL,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,SP,33002010221P6,"SISTEMÁTICA, TAXONOMIA ANIMAL E BIODIVERSIDADE",EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,SP,33002010040P1,PSICOLOGIA SOCIAL,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33002010210P4,CULTURAS E IDENTIDADES BRASILEIRAS,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,SP,33002010194P9,CIÊNCIAS DA REABILITAÇÃO,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,SP,33002010061P9,ALERGIA E IMUNOPATOLOGIA,EM FUNCIONAMENTO
2024,17,MEDICINA III,NÃO,SP,33002010222P2,CIÊNCIAS EM GASTROENTEROLOGIA,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,SP,33002010172P5,CIÊNCIAS (FISIOLOGIA HUMANA),EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,SP,33002010073P7,PSIQUIATRIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33002010149P3,ENERGIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,SP,33002010211P0,MODELAGEM DE SISTEMAS COMPLEXOS,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,SP,33002010124P0,METEOROLOGIA,EM FUNCIONAMENTO
